,Unnamed: 0,id,teams,home.rushingTDs,home.passingTDs,home.kickReturnYards,home.kickReturnTDs,home.kickReturns,home.kickingPoints,home.interceptionYards,home.interceptionTDs,home.passesIntercepted,home.fumblesRecovered,home.totalFumbles,home.tacklesForLoss,home.defensiveTDs,home.tackles,home.sacks,home.qbHurries,home.passesDeflected,home.firstDowns,home.thirdDownEff,home.fourthDownEff,home.totalYards,home.netPassingYards,home.completionAttempts,home.yardsPerPass,home.rushingYards,home.rushingAttempts,home.yardsPerRushAttempt,home.totalPenaltiesYards,home.turnovers,home.fumblesLost,home.interceptions,home.possessionTime,away.rushingTDs,away.puntReturnYards,away.puntReturnTDs,away.puntReturns,away.passingTDs,away.kickReturnYards,away.kickReturnTDs,away.kickReturns,away.interceptionYards,away.interceptionTDs,away.passesIntercepted,away.fumblesRecovered,away.totalFumbles,away.tacklesForLoss,away.defensiveTDs,away.tackles,away.sacks,away.qbHurries,away.passesDeflected,away.firstDowns,away.thirdDownEff,away.fourthDownEff,away.totalYards,away.netPassingYards,away.completionAttempts,away.yardsPerPass,away.rushingYards,away.rushingAttempts,away.yardsPerRushAttempt,away.totalPenaltiesYards,away.turnovers,away.fumblesLost,away.interceptions,away.possessionTime,home.puntReturnYards,home.puntReturnTDs,home.puntReturns,away.kickingPoints
30,0,400869653,,6,0,22.0,0.0,1.0,10.0,,,,0,,9.0,1.0,39.0,2.0,0.0,2.0,25,7-12,0-1,519,204,20-29,7.0,315,44,7.2,2-25,0,0,0,27:00,0.0,2.0,0.0,1.0,2.0,142.0,0.0,8.0,,,,0,3.0,5.0,0.0,48.0,1.0,0.0,2.0,15,5-15,0-0,269,200,18-29,6.9,69,35,2.0,7-65,0,0,0,33:00,21.0,1.0,2.0,2.0
31,0,400869097,,0,4,129.0,1.0,3.0,12.0,46.0,0.0,1.0,2,0.0,7.0,2.0,57.0,3.0,0.0,2.0,17,3-12,1-2,380,289,20-29,10.0,91,30,3.0,3-30,1,0,1,26:45,1.0,,,,0.0,76.0,0.0,3.0,0.0,0.0,1.0,0,3.0,6.0,0.0,39.0,2.0,0.0,3.0,21,5-20,2-3,304,168,24-40,4.2,136,48,2.8,4-35,3,2,1,33:15,85.0,1.0,3.0,7.0
32,0,400869261,,1,2,88.0,0.0,4.0,9.0,30.0,1.0,2.0,1,2.0,10.0,1.0,28.0,7.0,0.0,5.0,19,5-15,0-1,354,209,16-31,6.7,145,38,3.8,5-55,1,1,0,27:04,0.0,2.0,0.0,2.0,0.0,22.0,0.0,1.0,,,,1,2.0,6.0,0.0,31.0,1.0,0.0,6.0,16,5-17,0-1,279,129,14-28,4.6,150,41,3.7,6-47,3,1,2,32:56,22.0,0.0,4.0,7.0
33,0,400869652,,4,3,8.0,0.0,1.0,10.0,-2.0,0.0,2.0,1,1.0,11.0,0.0,31.0,6.0,3.0,2.0,21,6-12,1-1,515,228,16-24,9.5,287,40,7.2,7-55,0,0,0,33:28,0.0,-1.0,0.0,1.0,0.0,68.0,0.0,4.0,,,,0,1.0,3.0,0.0,23.0,2.0,2.0,2.0,13,4-16,0-0,165,175,21-35,5.0,-10,26,-0.4,4-29,3,1,2,26:32,20.0,0.0,3.0,3.0
34,0,400869262,,5,1,70.0,0.0,3.0,9.0,,,,3,2.0,5.0,0.0,35.0,3.0,1.0,5.0,17,4-9,1-1,404,192,13-21,9.1,212,29,7.3,3-35,0,0,0,23:39,1.0,0.0,0.0,1.0,2.0,25.0,0.0,1.0,,,,0,3.0,2.0,0.0,32.0,2.0,1.0,2.0,25,5-11,2-2,424,266,19-29,9.2,158,41,3.9,5-22,3,3,0,36:21,15.0,0.0,1.0,3.0
35,0,400868974,,1,0,34.0,0.0,2.0,10.0,43.0,0.0,2.0,1,1.0,3.0,0.0,32.0,2.0,2.0,2.0,21,3-15,0-1,339,205,19-31,6.6,134,42,3.2,5-55,3,1,2,36:57,0.0,3.0,0.0,1.0,1.0,22.0,0.0,2.0,21.0,1.0,2.0,0,2.0,5.0,1.0,35.0,2.0,0.0,2.0,14,2-10,0-1,257,131,12-21,6.2,126,29,4.3,5-57,3,1,2,23:03,,,,2.0
36,0,400869179,,5,1,32.0,0.0,1.0,5.0,8.0,0.0,2.0,1,1.0,6.0,0.0,31.0,4.0,0.0,1.0,20,5-11,1-1,406,114,6-13,8.8,292,51,5.7,7-80,0,0,0,31:53,0.0,17.0,0.0,2.0,1.0,102.0,0.0,5.0,,,,0,,0.0,0.0,27.0,0.0,0.0,2.0,17,5-15,1-2,274,243,24-43,5.7,31,26,1.2,6-29,2,0,2,28:07,,,,4.0
37,0,400869351,,1,1,124.0,0.0,7.0,2.0,,,,0,,4.0,0.0,43.0,2.0,1.0,3.0,16,5-16,0-3,372,170,14-28,6.1,202,40,5.1,9-90,1,0,1,31:13,1.0,23.0,0.0,2.0,3.0,9.0,0.0,1.0,14.0,1.0,1.0,0,,5.0,1.0,50.0,3.0,2.0,2.0,22,4-12,1-1,477,238,15-21,11.3,239,45,5.3,8-85,0,0,0,28:47,5.0,0.0,2.0,11.0
38,0,400869510,,2,4,13.0,0.0,2.0,15.0,,,,2,2.0,10.0,0.0,38.0,4.0,7.0,3.0,23,8-18,3-4,447,328,27-41,8.0,119,41,2.9,2-20,0,0,0,34:25,2.0,12.0,0.0,1.0,0.0,49.0,0.0,4.0,,,,0,3.0,8.0,0.0,54.0,2.0,3.0,3.0,15,2-14,2-5,331,56,6-22,2.5,275,46,6.0,9-76,2,2,0,25:35,46.0,0.0,2.0,2.0
39,0,400869436,,3,3,98.0,0.0,3.0,6.0,0.0,0.0,1.0,3,2.0,7.0,0.0,54.0,4.0,4.0,2.0,19,4-12,0-0,432,91,11-15,6.1,341,56,6.1,10-79,2,1,1,35:29,4.0,61.0,0.0,4.0,1.0,110.0,0.0,5.0,8.0,0.0,1.0,1,5.0,9.0,0.0,47.0,0.0,3.0,1.0,20,2-10,1-1,406,332,24-35,9.5,74,31,2.4,4-35,4,3,1,24:31,1.0,0.0,2.0,7.0
40,0,400869511,,1,2,39.0,0.0,3.0,2.0,,,,0,1.0,3.0,0.0,46.0,1.0,0.0,2.0,29,10-17,1-1,504,401,32-57,7.0,103,25,4.1,2-24,5,0,5,29:43,2.0,2.0,0.0,1.0,3.0,24.0,0.0,2.0,53.0,0.0,5.0,0,1.0,4.0,0.0,46.0,0.0,0.0,2.0,22,13-21,2-2,512,250,19-32,7.8,262,46,5.7,5-45,0,0,0,30:17,5.0,0.0,1.0,8.0
41,0,400869633,,3,3,119.0,1.0,3.0,10.0,0.0,0.0,1.0,0,,7.0,1.0,39.0,4.0,5.0,7.0,26,8-16,2-2,512,137,11-23,6.0,375,53,7.1,6-61,1,0,1,26:30,1.0,-6.0,0.0,2.0,1.0,143.0,0.0,9.0,0.0,0.0,1.0,0,4.0,5.0,0.0,47.0,1.0,0.0,2.0,12,7-19,0-0,253,103,10-25,4.1,150,39,3.8,11-62,1,0,1,33:30,0.0,0.0,5.0,2.0
42,0,400869654,,3,4,45.0,0.0,2.0,16.0,,,,1,0.0,6.0,0.0,39.0,2.0,0.0,1.0,31,9-14,1-2,593,301,21-32,9.4,292,44,6.6,10-82,0,0,0,33:38,0.0,,,,4.0,58.0,0.0,2.0,,,,0,1.0,3.0,0.0,49.0,0.0,0.0,0.0,20,7-15,2-3,356,247,21-37,6.7,109,33,3.3,4-30,1,1,0,26:22,7.0,0.0,2.0,4.0
43,0,400869187,,2,4,86.0,0.0,3.0,10.0,62.0,1.0,5.0,1,4.0,6.0,1.0,25.0,1.0,5.0,3.0,25,8-14,0-2,550,412,21-35,11.8,138,43,3.2,7-93,1,0,1,33:07,1.0,25.0,0.0,1.0,1.0,40.0,0.0,2.0,13.0,0.0,1.0,0,2.0,5.0,0.0,39.0,2.0,1.0,4.0,16,2-10,1-2,320,189,16-32,5.9,131,31,4.2,5-42,6,1,5,26:53,,,,5.0
44,0,400869268,,4,3,62.0,0.0,3.0,10.0,0.0,0.0,1.0,1,0.0,6.0,0.0,30.0,4.0,0.0,5.0,32,10-15,0-1,586,292,20-27,10.8,294,55,5.3,3-40,0,0,0,40:52,0.0,54.0,1.0,2.0,0.0,30.0,0.0,3.0,,,,0,2.0,5.0,1.0,52.0,1.0,1.0,3.0,10,1-10,0-1,224,136,14-25,5.4,88,21,4.2,8-66,2,1,1,19:08,19.0,0.0,3.0,4.0
45,0,400869516,,4,0,25.0,0.0,1.0,12.0,66.0,2.0,4.0,2,1.0,6.0,2.0,40.0,2.0,1.0,6.0,20,5-14,1-2,417,149,14-22,6.8,268,48,5.6,9-67,1,1,0,33:53,0.0,18.0,0.0,2.0,0.0,100.0,0.0,6.0,,,,1,4.0,1.0,0.0,41.0,1.0,1.0,2.0,14,4-16,0-1,188,127,15-32,4.0,61,37,1.6,5-46,6,2,4,26:07,45.0,0.0,3.0,3.0
46,0,400869655,,0,1,30.0,0.0,1.0,1.0,25.0,0.0,2.0,0,1.0,8.0,0.0,51.0,3.0,0.0,3.0,16,5-18,3-4,277,191,17-41,4.7,86,31,2.8,6-70,0,0,0,25:42,1.0,6.0,0.0,1.0,0.0,17.0,0.0,1.0,,,,0,1.0,5.0,0.0,39.0,3.0,6.0,9.0,25,3-13,1-1,372,287,30-41,7.0,85,30,2.8,9-89,2,0,2,34:18,-2.0,0.0,1.0,3.0
47,0,400869269,,0,3,87.0,0.0,4.0,12.0,0.0,0.0,1.0,2,1.0,7.0,0.0,49.0,2.0,0.0,5.0,19,2-13,0-2,453,266,17-27,9.9,187,45,4.2,8-69,0,0,0,31:19,0.0,25.0,1.0,5.0,1.0,34.0,0.0,2.0,,,,0,3.0,7.0,1.0,53.0,4.0,0.0,2.0,18,6-16,1-2,371,231,15-30,7.7,140,38,3.7,4-25,3,2,1,28:41,18.0,0.0,3.0,8.0
48,0,400869434,,1,2,70.0,0.0,4.0,3.0,,,,1,5.0,12.0,0.0,35.0,2.0,0.0,3.0,15,7-18,1-2,309,127,17-35,3.6,182,36,5.1,13-99,1,1,0,34:19,4.0,33.0,0.0,3.0,2.0,93.0,0.0,3.0,,,,1,1.0,8.0,0.0,25.0,2.0,2.0,4.0,21,5-12,0-0,462,265,19-25,10.6,197,37,5.3,6-46,1,1,0,25:41,3.0,0.0,1.0,12.0
49,0,400868888,,3,3,34.0,0.0,1.0,6.0,3.0,0.0,1.0,0,,5.0,0.0,35.0,3.0,1.0,7.0,25,4-10,1-1,435,237,20-30,7.9,198,36,5.5,5-35,0,0,0,32:08,0.0,,,,0.0,42.0,0.0,2.0,,,,0,,6.0,0.0,41.0,2.0,2.0,2.0,16,3-15,1-2,291,165,14-35,4.7,126,35,3.6,10-73,1,0,1,27:52,20.0,0.0,3.0,3.0
50,0,400869657,,1,1,60.0,0.0,2.0,11.0,,,,0,1.0,5.0,0.0,33.0,1.0,1.0,4.0,25,8-16,1-1,400,213,18-30,7.1,187,49,3.8,0-0,2,1,1,37:28,1.0,,,,1.0,7.0,0.0,1.0,0.0,0.0,1.0,1,1.0,2.0,0.0,50.0,1.0,1.0,2.0,12,4-13,1-2,302,269,20-30,9.0,33,24,1.4,5-45,0,0,0,22:32,15.0,0.0,2.0,5.0
51,0,400869192,,1,2,,,,13.0,5.0,0.0,1.0,1,2.0,9.0,1.0,54.0,3.0,2.0,3.0,14,6-17,0-0,350,173,12-30,5.8,177,32,5.5,5-37,1,1,0,21:43,3.0,19.0,0.0,3.0,1.0,138.0,0.0,8.0,,,,1,1.0,3.0,0.0,36.0,0.0,3.0,2.0,21,3-15,2-3,462,169,13-24,7.0,293,56,5.2,7-65,2,1,1,38:17,112.0,1.0,8.0,4.0
52,0,400869656,,0,3,74.0,0.0,4.0,3.0,5.0,0.0,1.0,0,1.0,4.0,0.0,31.0,3.0,2.0,3.0,12,5-13,1-1,231,197,13-24,8.2,34,25,1.4,3-16,1,0,1,23:20,1.0,,,,1.0,18.0,0.0,1.0,21.0,1.0,1.0,0,2.0,5.0,1.0,31.0,2.0,2.0,2.0,21,4-13,2-2,363,124,11-19,6.5,239,49,4.9,1-15,1,0,1,36:40,,,,5.0
53,0,400869519,,3,1,83.0,0.0,4.0,10.0,14.0,0.0,1.0,0,5.0,9.0,0.0,26.0,3.0,0.0,2.0,21,2-9,2-2,403,287,18-24,12.0,116,37,3.1,7-62,3,2,1,28:33,3.0,,,,0.0,,,,17.0,0.0,1.0,2,1.0,5.0,0.0,37.0,0.0,0.0,1.0,13,3-13,2-3,324,286,25-34,8.4,38,28,1.4,13-118,1,0,1,31:27,6.0,0.0,7.0,9.0
54,0,400869111,,3,1,81.0,0.0,2.0,9.0,,,,0,2.0,10.0,2.0,34.0,4.0,8.0,3.0,20,5-16,0-0,397,229,16-30,7.6,168,41,4.1,5-41,1,1,0,31:35,0.0,58.0,0.0,3.0,3.0,101.0,0.0,4.0,,,,1,1.0,6.0,0.0,33.0,3.0,0.0,5.0,15,1-13,0-1,325,261,18-34,7.7,64,33,1.9,7-46,0,0,0,28:25,132.0,2.0,6.0,4.0
55,0,400869113,,2,3,40.0,0.0,2.0,5.0,,,,0,3.0,5.0,0.0,37.0,1.0,0.0,4.0,26,5-13,2-3,428,200,17-35,5.7,228,47,4.9,7-55,1,1,0,35:05,5.0,5.0,0.0,1.0,0.0,70.0,0.0,4.0,,,,1,1.0,6.0,0.0,42.0,1.0,1.0,5.0,20,5-14,2-3,482,146,14-23,6.3,336,47,7.1,13-126,0,0,0,24:55,42.0,0.0,3.0,
56,0,400869284,,0,1,146.0,0.0,6.0,4.0,,,,0,1.0,9.0,0.0,31.0,5.0,0.0,2.0,15,1-11,0-1,315,312,29-42,7.4,3,15,0.2,7-48,2,1,1,25:00,4.0,0.0,0.0,1.0,0.0,98.0,0.0,3.0,23.0,0.0,1.0,1,1.0,9.0,0.0,28.0,4.0,2.0,1.0,20,2-11,0-1,437,150,9-13,11.5,287,54,5.3,5-36,0,0,0,35:00,6.0,0.0,4.0,10.0
57,0,400869518,,1,2,38.0,0.0,2.0,6.0,,,,0,6.0,10.0,0.0,37.0,5.0,3.0,7.0,24,5-17,3-5,455,260,21-37,7.0,195,54,3.6,7-56,4,3,1,29:11,4.0,,,,0.0,95.0,0.0,3.0,10.0,0.0,1.0,3,0.0,9.0,0.0,51.0,3.0,4.0,5.0,20,4-15,0-1,373,127,10-23,5.5,246,50,4.9,6-47,0,0,0,30:49,9.0,0.0,1.0,6.0
58,0,400868948,,2,2,60.0,0.0,3.0,4.0,30.0,0.0,1.0,0,2.0,5.0,0.0,54.0,0.0,4.0,4.0,19,4-11,1-1,401,344,20-37,9.3,57,25,2.3,4-51,3,2,1,22:03,3.0,,,,2.0,42.0,0.0,3.0,0.0,0.0,1.0,2,0.0,6.0,0.0,36.0,2.0,5.0,3.0,22,9-18,1-1,501,241,19-26,9.3,260,52,5.0,3-45,1,0,1,37:57,7.0,0.0,3.0,4.0
59,0,400869613,,0,2,132.0,1.0,3.0,6.0,,,,0,,3.0,1.0,47.0,1.0,1.0,2.0,19,5-13,0-3,403,226,17-32,7.1,177,36,4.9,4-28,2,0,2,24:11,1.0,0.0,0.0,1.0,4.0,62.0,0.0,2.0,89.0,1.0,2.0,0,1.0,7.0,1.0,33.0,3.0,2.0,4.0,22,6-14,2-2,443,152,14-20,7.6,291,48,6.1,11-75,0,0,0,35:49,,,,9.0
60,0,400869439,,0,3,26.0,0.0,2.0,6.0,3.0,0.0,1.0,1,0.0,5.0,0.0,46.0,2.0,1.0,8.0,22,8-19,0-0,406,320,18-39,8.2,86,44,2.0,5-37,2,0,2,32:53,2.0,20.0,0.0,2.0,0.0,25.0,0.0,1.0,0.0,0.0,2.0,0,2.0,11.0,0.0,48.0,5.0,12.0,6.0,23,5-17,1-3,396,279,27-49,5.7,117,34,3.4,7-62,2,1,1,27:07,44.0,0.0,5.0,1.0
61,0,400869659,,0,0,70.0,0.0,4.0,6.0,4.0,0.0,1.0,1,1.0,7.0,0.0,29.0,2.0,3.0,4.0,21,4-13,0-2,325,250,20-43,5.8,75,27,2.8,5-35,4,1,3,27:12,2.0,,,,1.0,37.0,0.0,2.0,8.0,0.0,3.0,1,1.0,7.0,0.0,35.0,4.0,7.0,4.0,15,7-16,2-2,317,195,16-26,7.5,122,41,3.0,7-67,2,1,1,32:48,13.0,0.0,1.0,6.0
62,0,400869203,,1,2,65.0,0.0,2.0,6.0,,,,0,3.0,11.0,0.0,52.0,5.0,0.0,3.0,25,11-15,2-3,466,300,21-31,9.7,166,44,3.8,4-50,4,3,1,31:51,0.0,,,,2.0,53.0,0.0,4.0,35.0,0.0,1.0,3,0.0,4.0,0.0,55.0,1.0,0.0,1.0,18,9-15,0-0,253,185,23-33,5.6,68,33,2.1,1-10,0,0,0,28:09,51.0,0.0,3.0,2.0
63,0,400869634,,0,1,,,,1.0,,,,0,1.0,3.0,0.0,30.0,2.0,5.0,4.0,21,6-16,1-3,383,190,13-24,7.9,193,53,3.6,4-50,1,1,0,30:41,1.0,2.0,0.0,2.0,1.0,45.0,0.0,1.0,,,,1,0.0,8.0,0.0,46.0,4.0,1.0,3.0,19,3-11,0-1,355,162,12-23,7.0,193,38,5.1,7-57,0,0,0,29:19,0.0,0.0,1.0,2.0
64,0,400869200,,4,0,35.0,0.0,2.0,7.0,0.0,0.0,1.0,1,0.0,14.0,0.0,58.0,3.0,0.0,2.0,21,7-13,1-1,417,174,16-20,8.7,243,45,5.4,9-68,1,0,1,31:03,2.0,33.0,0.0,3.0,1.0,53.0,0.0,3.0,0.0,0.0,1.0,0,2.0,6.0,0.0,36.0,1.0,0.0,1.0,24,5-15,2-3,369,211,16-31,6.8,158,48,3.3,3-25,2,1,1,28:57,3.0,0.0,2.0,6.0
65,0,400869658,,6,1,27.0,0.0,3.0,7.0,22.0,0.0,1.0,1,0.0,13.0,0.0,31.0,6.0,4.0,3.0,25,11-16,2-4,515,189,21-35,5.4,326,49,6.7,7-80,0,0,0,35:49,0.0,,,,1.0,67.0,0.0,3.0,,,,0,1.0,5.0,0.0,45.0,0.0,4.0,4.0,12,2-12,2-3,191,121,16-27,4.5,70,28,2.5,2-13,2,1,1,24:11,54.0,0.0,2.0,4.0
66,0,400869452,,1,3,98.0,0.0,4.0,4.0,,,,0,,3.0,0.0,50.0,2.0,1.0,5.0,25,5-14,0-2,611,496,28-47,10.6,115,32,3.6,9-84,5,0,5,26:07,2.0,2.0,0.0,2.0,1.0,,,,100.0,1.0,5.0,0,,5.0,1.0,55.0,2.0,0.0,5.0,21,8-20,1-1,352,172,16-29,5.9,180,50,3.6,5-40,0,0,0,33:53,37.0,0.0,3.0,9.0
67,0,400869660,,1,1,84.0,0.0,3.0,1.0,,,,2,0.0,6.0,0.0,42.0,0.0,2.0,2.0,23,5-14,0-2,388,251,25-38,6.6,137,32,4.3,4-36,2,0,2,24:37,2.0,,,,1.0,21.0,0.0,1.0,0.0,0.0,2.0,0,2.0,9.0,0.0,44.0,4.0,2.0,6.0,26,7-14,1-1,556,246,18-29,8.5,310,47,6.6,4-60,2,2,0,35:23,5.0,0.0,1.0,6.0
68,0,400869662,,3,1,139.0,0.0,4.0,7.0,,,,1,2.0,2.0,0.0,37.0,1.0,1.0,5.0,15,6-16,0-0,283,204,19-27,7.6,79,41,1.9,6-70,1,0,1,31:39,2.0,47.0,0.0,1.0,3.0,,,,0.0,0.0,1.0,0,1.0,9.0,0.0,48.0,6.0,1.0,2.0,20,6-16,2-2,362,164,18-30,5.5,198,42,4.7,1-5,1,1,0,28:21,115.0,0.0,5.0,8.0
69,0,400869635,,4,4,17.0,0.0,1.0,10.0,,,,0,,7.0,0.0,29.0,3.0,1.0,5.0,32,10-16,3-4,669,259,25-36,7.2,410,53,7.7,6-64,1,0,1,38:48,0.0,,,,0.0,97.0,0.0,8.0,0.0,0.0,1.0,0,2.0,3.0,0.0,59.0,0.0,0.0,5.0,9,4-14,0-0,116,33,3-16,2.1,83,38,2.2,4-21,0,0,0,21:12,36.0,0.0,5.0,
70,0,400869664,,1,1,14.0,0.0,1.0,2.0,9.0,0.0,3.0,0,,2.0,0.0,26.0,2.0,3.0,5.0,21,3-15,0-0,349,219,20-32,6.8,130,44,3.0,6-45,1,0,1,35:41,0.0,21.0,0.0,3.0,1.0,18.0,0.0,1.0,46.0,0.0,1.0,0,1.0,6.0,0.0,52.0,4.0,3.0,5.0,8,4-15,0-1,159,88,9-25,3.5,71,28,2.5,3-30,3,0,3,24:19,19.0,0.0,2.0,1.0
71,0,400869665,,3,1,54.0,0.0,2.0,7.0,,,,0,1.0,5.0,0.0,19.0,1.0,3.0,3.0,23,10-14,1-1,423,220,16-23,9.6,203,49,4.1,3-35,2,1,1,38:01,1.0,,,,0.0,38.0,0.0,2.0,24.0,0.0,1.0,1,0.0,7.0,0.0,32.0,0.0,2.0,1.0,12,2-9,0-1,270,146,14-23,6.3,124,21,5.9,7-48,0,0,0,21:59,42.0,0.0,3.0,10.0
72,0,400869663,,4,3,51.0,0.0,2.0,6.0,0.0,0.0,1.0,0,2.0,11.0,0.0,47.0,6.0,0.0,5.0,19,5-12,1-1,496,96,9-17,5.6,400,46,8.7,11-92,2,1,1,28:16,0.0,3.0,0.0,1.0,1.0,137.0,0.0,8.0,4.0,0.0,1.0,1,0.0,5.0,0.0,44.0,4.0,0.0,0.0,16,6-20,2-5,205,195,22-53,3.7,10,27,0.4,8-69,1,0,1,31:44,4.0,0.0,2.0,1.0
73,0,400869666,,2,1,26.0,0.0,2.0,11.0,0.0,0.0,1.0,0,,9.0,0.0,44.0,2.0,0.0,3.0,19,4-15,1-2,471,335,19-42,8.0,136,28,4.9,5-65,0,0,0,23:11,1.0,13.0,0.0,1.0,1.0,52.0,0.0,3.0,,,,0,,6.0,0.0,28.0,0.0,0.0,3.0,31,6-18,1-1,469,241,24-41,5.9,228,48,4.8,8-83,1,0,1,36:49,2.0,0.0,2.0,14.0
74,0,400869661,,0,3,90.0,0.0,3.0,6.0,,,,1,1.0,6.0,0.0,50.0,2.0,1.0,5.0,19,9-16,0-1,437,281,17-28,10.0,156,39,4.0,7-60,1,0,1,26:37,0.0,1.0,0.0,1.0,3.0,23.0,0.0,1.0,0.0,0.0,1.0,0,2.0,2.0,0.0,43.0,0.0,1.0,3.0,21,4-15,2-2,438,263,21-35,7.5,175,41,4.3,11-98,1,1,0,33:23,31.0,0.0,1.0,3.0
75,0,400869668,,1,0,92.0,0.0,3.0,1.0,31.0,0.0,2.0,1,2.0,8.0,0.0,49.0,1.0,0.0,6.0,13,4-15,0-1,268,166,13-33,5.0,102,29,3.5,8-58,3,1,2,25:05,1.0,59.0,0.0,7.0,0.0,48.0,0.0,2.0,7.0,0.0,2.0,1,3.0,5.0,0.0,35.0,2.0,0.0,4.0,17,6-17,1-1,321,142,17-31,4.6,179,41,4.4,4-32,3,1,2,34:55,,,,6.0
76,0,400869669,,3,2,50.0,0.0,4.0,8.0,0.0,0.0,1.0,1,2.0,10.0,0.0,29.0,4.0,0.0,2.0,28,5-13,1-1,524,152,10-19,8.0,372,62,6.0,7-50,1,1,0,35:00,1.0,25.0,0.0,4.0,1.0,84.0,0.0,5.0,,,,1,1.0,6.0,0.0,41.0,3.0,0.0,3.0,11,4-13,0-2,270,100,10-16,6.3,170,38,4.5,5-54,2,1,1,25:00,8.0,0.0,1.0,2.0
77,0,400869643,,4,1,149.0,0.0,4.0,8.0,47.0,0.0,1.0,1,2.0,9.0,0.0,44.0,1.0,1.0,5.0,18,5-14,1-1,383,93,9-21,4.4,290,50,5.8,9-83,2,1,1,32:58,0.0,,,,2.0,91.0,0.0,5.0,31.0,0.0,1.0,1,2.0,2.0,0.0,40.0,1.0,1.0,5.0,14,6-17,0-2,281,182,14-28,6.5,99,40,2.5,5-40,2,1,1,27:02,3.0,0.0,1.0,5.0
78,0,400869667,,3,0,92.0,0.0,5.0,11.0,33.0,0.0,2.0,0,2.0,4.0,0.0,28.0,0.0,2.0,0.0,24,3-11,0-0,499,184,14-23,8.0,315,46,6.8,12-125,1,1,0,29:54,3.0,7.0,0.0,1.0,1.0,106.0,0.0,5.0,,,,1,0.0,1.0,0.0,27.0,0.0,1.0,4.0,25,9-16,0-1,459,228,23-37,6.2,231,41,5.6,5-45,2,0,2,30:06,3.0,0.0,2.0,10.0
79,0,400868927,,2,0,69.0,0.0,3.0,2.0,,,,0,1.0,2.0,0.0,33.0,0.0,5.0,2.0,13,6-14,2-3,206,121,13-21,5.8,85,32,2.7,4-39,1,0,1,25:26,3.0,,,,1.0,36.0,0.0,2.0,40.0,0.0,1.0,0,,5.0,0.0,21.0,3.0,0.0,0.0,24,10-16,2-4,398,138,18-29,4.8,260,49,5.3,3-24,0,0,0,34:34,,,,7.0
80,0,400869636,,0,0,175.0,0.0,9.0,,,,,1,1.0,3.0,0.0,36.0,0.0,3.0,3.0,2,0-17,0-0,39,5,2-18,0.3,34,36,0.9,7-41,1,1,0,26:44,9.0,18.0,0.0,3.0,2.0,,,,,,,1,1.0,13.5,0.0,36.0,4.0,5.0,4.0,23,6-11,1-1,600,119,8-16,7.4,481,56,8.6,3-25,1,1,0,33:16,-4.0,0.0,2.0,10.0
81,0,400869671,,0,1,72.0,0.0,5.0,4.0,,,,0,2.0,3.0,0.0,45.0,0.0,0.0,4.0,16,7-18,1-2,291,161,18-37,4.4,130,36,3.6,9-75,4,2,2,25:48,2.0,30.0,0.0,4.0,1.0,47.0,0.0,3.0,82.0,1.0,2.0,2,1.0,5.0,1.0,46.0,3.0,0.0,4.0,16,4-14,0-0,311,82,7-15,5.5,229,48,4.8,7-50,0,0,0,34:12,13.0,0.0,4.0,7.0
82,0,400869673,,0,5,15.0,0.0,2.0,5.0,,,,0,,5.0,0.0,43.0,3.0,0.0,0.0,24,5-15,2-5,505,458,30-59,7.8,47,21,2.2,6-38,1,0,1,23:54,4.0,11.0,0.0,2.0,2.0,29.0,0.0,2.0,41.0,1.0,1.0,0,,3.0,1.0,37.0,1.0,0.0,5.0,24,9-16,1-1,520,155,12-20,7.8,365,53,6.9,12-95,0,0,0,36:06,,,,7.0
83,0,400869637,,0,1,38.0,0.0,2.0,1.0,0.0,0.0,1.0,0,5.0,5.0,0.0,33.0,3.0,4.0,2.0,23,9-16,0-3,385,182,17-30,6.1,203,50,4.1,4-36,5,4,1,32:48,1.0,27.0,0.0,3.0,1.0,15.0,0.0,1.0,78.0,1.0,1.0,4,0.0,9.0,1.0,53.0,2.0,2.0,1.0,10,4-13,0-0,320,92,6-14,6.6,228,43,5.3,6-60,1,0,1,27:12,21.0,0.0,3.0,6.0
84,0,400869670,,1,1,76.0,0.0,4.0,8.0,4.0,0.0,2.0,0,,7.0,0.0,50.0,1.0,2.0,7.0,18,5-15,0-2,333,245,24-39,6.3,88,30,2.9,1-10,2,0,2,27:04,1.0,25.0,0.0,4.0,1.0,62.0,0.0,3.0,29.0,1.0,2.0,0,,9.0,1.0,52.0,3.0,2.0,3.0,17,5-15,1-1,360,208,10-26,8.0,152,45,3.4,9-53,2,0,2,32:56,48.0,0.0,2.0,9.0
85,0,400869672,,0,4,70.0,0.0,4.0,10.0,43.0,1.0,1.0,0,1.0,5.0,1.0,38.0,1.0,3.0,1.0,18,5-16,0-1,475,424,27-42,10.1,51,23,2.2,5-34,2,1,1,24:26,3.0,12.0,0.0,3.0,3.0,132.0,1.0,3.0,0.0,0.0,1.0,1,0.0,6.0,1.0,28.0,4.0,5.0,4.0,26,10-19,1-1,490,281,27-35,8.0,209,51,4.1,4-25,1,0,1,35:34,31.0,0.0,4.0,10.0
